timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1596804438906,-1000,java.io.IOException: Agent is unreachable via TCP,,java.io.IOException: Agent is unreachable via TCP,,,false,,0,0,0,0,null,0,0,0
1596804439908,68656,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1596804439908,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1596804439908,-1000,java.io.IOException: Agent is unreachable via TCP,,java.io.IOException: Agent is unreachable via TCP,,,false,,0,0,0,0,null,0,0,0
1596804440910,68617,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1596804440910,1000,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1596804440910,-1000,java.io.IOException: Agent is unreachable via TCP,,java.io.IOException: Agent is unreachable via TCP,,,false,,0,0,0,0,null,0,0,0
1596804441913,68580,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1596804441914,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1596804441914,-1000,java.io.IOException: Agent is unreachable via TCP,,java.io.IOException: Agent is unreachable via TCP,,,false,,0,0,0,0,null,0,0,0
1596804442918,68553,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1596804442918,3000,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1596804442918,-1000,java.io.IOException: Agent is unreachable via TCP,,java.io.IOException: Agent is unreachable via TCP,,,false,,0,0,0,0,null,0,0,0
1596804443920,68535,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1596804443920,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1596804443920,-1000,java.io.IOException: Agent is unreachable via TCP,,java.io.IOException: Agent is unreachable via TCP,,,false,,0,0,0,0,null,0,0,0
1596804444922,68518,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1596804444922,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1596804444922,-1000,java.io.IOException: Agent is unreachable via TCP,,java.io.IOException: Agent is unreachable via TCP,,,false,,0,0,0,0,null,0,0,0
1596804445924,68481,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1596804445924,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1596804445924,-1000,java.io.IOException: Agent is unreachable via TCP,,java.io.IOException: Agent is unreachable via TCP,,,false,,0,0,0,0,null,0,0,0
1596804446926,68438,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1596804446926,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1596804446926,-1000,java.io.IOException: Agent is unreachable via TCP,,java.io.IOException: Agent is unreachable via TCP,,,false,,0,0,0,0,null,0,0,0
1596804448859,68385,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1596804448860,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1596804448860,-1000,java.io.IOException: Agent is unreachable via TCP,,java.io.IOException: Agent is unreachable via TCP,,,false,,0,0,0,0,null,0,0,0
1596804449862,68288,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1596804449862,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1596804449862,-1000,java.io.IOException: Agent is unreachable via TCP,,java.io.IOException: Agent is unreachable via TCP,,,false,,0,0,0,0,null,0,0,0
1596804450866,68280,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1596804450866,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1596804450866,-1000,java.io.IOException: Agent is unreachable via TCP,,java.io.IOException: Agent is unreachable via TCP,,,false,,0,0,0,0,null,0,0,0
1596804451869,68241,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
